Bagalkot|Badami|Adagal|Adagal|587201
Bagalkot|Badami|Agasarakoppa|Huligeri|587206
Bagalkot|Badami|Aladakatti|Mutalgeri|587201
Bagalkot|Badami|Allur S P|Haldur|587203
Bagalkot|Badami|Alur S K|Alur Sk|587155
Bagalkot|Badami|Anantagiri|Hosur|587114
Bagalkot|Badami|Anawal|Anawal|587206
Bagalkot|Badami|Asangi|Layadgundi|587203
Bagalkot|Badami|Bachinagudd|Pattadkal|587201
Bagalkot|Badami|Badami|Badami|3332.99 hectares
Bagalkot|Badami|Bandakeri|Huligeri|587206
Bagalkot|Badami|Bankaneri|Narasapur|587155
Bagalkot|Badami|Bedarabudihal|Hansanur|587201
Bagalkot|Badami|Beeranur|Alur Sk|587155
Bagalkot|Badami|Belawalakoppa|Narasapur|587155
Bagalkot|Badami|Bellikindi|Kainakatti|587206
Bagalkot|Badami|Belur|Belur|587114
Bagalkot|Badami|Bhadra Nayakan Jalihal|Pattadkal|587201
Bagalkot|Badami|Budanagad|Haldur|587203
Bagalkot|Badami|Budihal|Kataraki|587201
Bagalkot|Badami|Chikkamuchalagudda|Halkurki|587201
Bagalkot|Badami|Chikkanasabi|Kataraki|587114
Bagalkot|Badami|Chimmalagi|Mangalagudda|587120
Bagalkot|Badami|Chimmanakatti|Kaknur|587155
Bagalkot|Badami|Chinchalakatti|Fakirbhudihal|587206
Bagalkot|Badami|Chirlakoppa|Kulageri Cross|587155
Bagalkot|Badami|Cholachagudda|Cholachagud|587201
Bagalkot|Badami|Dhanakashirur|Belur|587114
Bagalkot|Badami|Fakeerabudihal|Fakirbhudihal|587206
Bagalkot|Badami|Ganganabudihal|Neerbhudihal|587206
Bagalkot|Badami|Gonal|Mangalore|587201
Bagalkot|Badami|Govanaki|Nandikeshwar|587201
Bagalkot|Badami|Govanakoppa|Alur Sk|587155
Bagalkot|Badami|Gubberakoppa|Hullikeri|587201
Bagalkot|Badami|Guddada Mallapur|Hosur|587114
Bagalkot|Badami|Haganur|Alur Sk|587155
Bagalkot|Badami|Haladur|Haldur|587203
Bagalkot|Badami|Halageri|Mamtageri|587206
Bagalkot|Badami|Halakurki|Halkurki|587201
Bagalkot|Badami|Haligeri|Haligeri|587206
Bagalkot|Badami|Hanamaneri|Fakirbhudihal|587206
Bagalkot|Badami|Hanamaneri Inam|Anawal|587204
Bagalkot|Badami|Hanamasagar|Mustigeri|587155
Bagalkot|Badami|Hanapur S P|Hanapur Sp|587203
Bagalkot|Badami|Hangaragi|Hangaragi|587205
Bagalkot|Badami|Hansanoor|Hansanur|587201
Bagalkot|Badami|Haradolli|Badami|810.06 hectares
Bagalkot|Badami|Hawalakhod|Kainakatti|587206
Bagalkot|Badami|Hebballi|Hebbali|587201
Bagalkot|Badami|Hirebudihal|Hangaragi|587205
Bagalkot|Badami|Hiremuchalagudda|Halkurki|587201
Bagalkot|Badami|Hirenasabi|Mangalore|587114
Bagalkot|Badami|Hoolageri|Huligeri|587206
Bagalkot|Badami|Hosakoti|Kainakatti|587206
Bagalkot|Badami|Hosur|Hosur|587114
Bagalkot|Badami|Hulasageri|Jamankatti|587205
Bagalkot|Badami|Hullikeri Inam|Hullikeri|587201
Bagalkot|Badami|Hullikeri S P|Parvati|587201
Bagalkot|Badami|Injanawari|Haldur|587203
Bagalkot|Badami|Jakanur|Kataraki|587201
Bagalkot|Badami|Jalageri|Neerbhudihal|587206
Bagalkot|Badami|Jalihal|Jalihal|587114
Bagalkot|Badami|Jammanakatti|Jamankatti|587205
Bagalkot|Badami|Jangawad|Kainakatti|587206
Bagalkot|Badami|Kabbalageri|Adagal|587201
Bagalkot|Badami|Kadapatti S K|Hullikeri|587206
Bagalkot|Badami|Kadarakoppa|Kainakatti|587122
Bagalkot|Badami|Kagalagomba|Sulikeri|587205
Bagalkot|Badami|Kainakatti|Kainakatti|587206
Bagalkot|Badami|Kakanur|Kaknur|587155
Bagalkot|Badami|Kalabandakeri|Anawal|587206
Bagalkot|Badami|Kalas|Kittali|587155
Bagalkot|Badami|Kallapur S K|Mamtageri|587155
Bagalkot|Badami|Karadigudd S A|Mustigeri|587206
Bagalkot|Badami|Karadigudda S N|Neerbhudihal|587206
Bagalkot|Badami|Karalakoppa|Kaknur|587155
Bagalkot|Badami|Katageri|Katageri|587205
Bagalkot|Badami|Kataginahalli|Layadgundi|587203
Bagalkot|Badami|Katapur|Mangalagudda|587202
Bagalkot|Badami|Katharaki|Kataraki|587201
Bagalkot|Badami|Kelawadi|Kelavadi|587205
Bagalkot|Badami|Kendur|Kenduru|587201
Bagalkot|Badami|Kerakalamatti|Sulikeri|587206
Bagalkot|Badami|Kerur|Badami|2398.11 hectares
Bagalkot|Badami|Khanapur S K|Kulageri Cross|587155
Bagalkot|Badami|Khanapur S P|Parvati|587203
Bagalkot|Badami|Khazibudihal|Hangaragi|587205
Bagalkot|Badami|Khyad|Cholachagud|587201
Bagalkot|Badami|Kittali|Kittali|587155
Bagalkot|Badami|Konkanakoppa|Katageri|587205
Bagalkot|Badami|Kotikall|Kotikal|587203
Bagalkot|Badami|Kotnalli|Layadgundi|587203
Bagalkot|Badami|Krishnapur|Badami|971.1 hectares
Bagalkot|Badami|Kulageri|Kulageri Cross|587155
Bagalkot|Badami|Kutakanakeri|Kenduru|587201
Bagalkot|Badami|Lakhamapur|Hebbali|587201
Bagalkot|Badami|Lakkasakoppa|Jamankatti|587205
Bagalkot|Badami|Layadagundi|Layadgundi|587203
Bagalkot|Badami|Lingapur|Kelavadi|587205
Bagalkot|Badami|Malagi|Huligeri|587206
Bagalkot|Badami|Mallapur|Hebbali|581323
Bagalkot|Badami|Mamatageri|Mamtageri|587155
Bagalkot|Badami|Mangalagudda|Mangalagudda|587202
Bagalkot|Badami|Mangalur|Mangalore|587201
Bagalkot|Badami|Maninagar|Hullikeri|587201
Bagalkot|Badami|Manneri|Kataraki|587114
Bagalkot|Badami|Mattikatti|Hullikeri|587206
Bagalkot|Badami|Mumaraddikoppa|Hebbali|587201
Bagalkot|Badami|Murudi|Hanapur Sp|587203
Bagalkot|Badami|Mustigeri|Mustigeri|587206
Bagalkot|Badami|Muttalageri|Mutalgeri|587201
Bagalkot|Badami|Nagaral S B|Cholachagud|587201
Bagalkot|Badami|Nagaral S P|Nagaral S P|587201
Bagalkot|Badami|Nandikeshwar|Nandikeshwar|587201
Bagalkot|Badami|Narasapur|Narasapur|587155
Bagalkot|Badami|Narenur|Fakirbhudihal|587206
Bagalkot|Badami|Nasagunni|Hosur|587114
Bagalkot|Badami|Navilahole|Mangalore|587114
Bagalkot|Badami|Neelagund|Neelgund|587201
Bagalkot|Badami|Neerabudihal|Neerbhudihal|587206
Bagalkot|Badami|Neeralagi|Kataraki|587201
Bagalkot|Badami|Neeralakeri|Neeralkeri|587206
Bagalkot|Badami|Nelwagi|Nandikeshwar|587201
Bagalkot|Badami|Padanakatti|Haldur|587203
Bagalkot|Badami|Parwati|Parvati|587203
Bagalkot|Badami|Pattadakall|Pattadkal|587201
Bagalkot|Badami|Raddera Timmapur|Neeralkeri|587206
Bagalkot|Badami|Raghapur|Hansanur|587201
Bagalkot|Badami|Saganur|Fakirbhudihal|587206
Bagalkot|Badami|Saraswathinagar|Hanapur Sp|587203
Bagalkot|Badami|Sheeparamatti|Kainakatti|587206
Bagalkot|Badami|Shirabadagi|Mangalore|587201
Bagalkot|Badami|Somanakoppa|Kulageri Cross|587155
Bagalkot|Badami|Subbalahunashi|Nagaral S P|587203
Bagalkot|Badami|Sulikeri|Sulikeri|587205
Bagalkot|Badami|Sulla|Kittali|587155
Bagalkot|Badami|Talakawad|Alur Sk|587155
Bagalkot|Badami|Tappasakatti|Mamtageri|587155
Bagalkot|Badami|Teggi|Kelavadi|587205
Bagalkot|Badami|Thaminal|Kataraki|587201
Bagalkot|Badami|Thogunashi|Kotikal|587203
Bagalkot|Badami|Timasagar|Kelavadi|587205
Bagalkot|Badami|Timmapur S N|Neelgund|587155
Bagalkot|Badami|Ugalawat|Mamtageri|587206
Bagalkot|Badami|Wadawatti|Narasapur|587155
Bagalkot|Badami|Yandigeri|Neerbhudihal|587206
Bagalkot|Badami|Yankanchi|Hullikeri|587201
Bagalkot|Badami|Yaragoppa Inam|Huligeri|587206
Bagalkot|Badami|Yaragoppa S B|Mutalgeri|587201
Bagalkot|Bagalkot|Achanur|Bel Kerur|587111
Bagalkot|Bagalkot|Alur|Rampur|587207
Bagalkot|Bagalkot|Anadinni|Yadahalli|587103
Bagalkot|Bagalkot|Andamuranal|Kadampur|587111
Bagalkot|Bagalkot|Ankalagi|Khajidoni|587204
Bagalkot|Bagalkot|Bagalkot|Bagalkot|143.36 hectares
Bagalkot|Bagalkot|Bannidinni|Murnal|587103
Bagalkot|Bagalkot|Basavanagar|Timmapur|587102
Bagalkot|Bagalkot|Benakatti|Benakatti|587111
Bagalkot|Bagalkot|Bennur|Bennur|587111
Bagalkot|Bagalkot|Bevinamatti S Haveli|Bevinamatti S H|587111
Bagalkot|Bagalkot|Bevoor|Bevoor|587115
Bagalkot|Bagalkot|Bhagavati|Bagavati|587115
Bagalkot|Bagalkot|Bhairamatti|Hallur|587116
Bagalkot|Bagalkot|Bilkerur|Bel Kerur|587207
Bagalkot|Bagalkot|Bodanayakdinni|Timmapur|587115
Bagalkot|Bagalkot|Bommanagi|Chikkamyageri|587207
Bagalkot|Bagalkot|Chebbi|Yadahalli|587204
Bagalkot|Bagalkot|Chick Hodlur|Hire Gulbal|587111
Bagalkot|Bagalkot|Chick Myageri|Chikkamyageri|587207
Bagalkot|Bagalkot|Chick Sitimani|Hosur|587207
Bagalkot|Bagalkot|Chickka Shellikeri|Chikka Shellikeri|587204
Bagalkot|Bagalkot|Chikk Sansi|Devanal|587204
Bagalkot|Bagalkot|Chikkgulabal|Hire Gulbal|587207
Bagalkot|Bagalkot|Chikkmuramatti|Hire Gulbal|587207
Bagalkot|Bagalkot|Chitaginakopp|Nainegalli|587207
Bagalkot|Bagalkot|Choudapur|Bevoor|587115
Bagalkot|Bagalkot|Devalapur|Nainegalli|587207
Bagalkot|Bagalkot|Devanal|Devanal|587204
Bagalkot|Bagalkot|Dharmnagar|Hire Gulbal|587207
Bagalkot|Bagalkot|Domanal|Sutagundar|587207
Bagalkot|Bagalkot|Durgadevinagar|Sheegikeri|587111
Bagalkot|Bagalkot|Durganagar|Gaddankeri|587120
Bagalkot|Bagalkot|Gaddankeri|Gaddankeri|587103
Bagalkot|Bagalkot|Govindkopp|Chikka Shellikeri|587204
Bagalkot|Bagalkot|Hallur|Hallur|587115
Bagalkot|Bagalkot|Handaragala|Chikkamyageri|587207
Bagalkot|Bagalkot|Hire Hodlur|Hire Gulbal|587111
Bagalkot|Bagalkot|Hire Myageri|Chikkamyageri|587207
Bagalkot|Bagalkot|Hire Sansi|Devanal|587204
Bagalkot|Bagalkot|Hire Shellikeri|Chikka Shellikeri|587204
Bagalkot|Bagalkot|Hiregulabal|Hire Gulbal|587207
Bagalkot|Bagalkot|Hiremuramatti|Hire Gulbal|N/A
Bagalkot|Bagalkot|Honaralli|Kadampur|587116
Bagalkot|Bagalkot|Honnakatti|Mugalolli|587111
Bagalkot|Bagalkot|Hosur|Hosur|587207
Bagalkot|Bagalkot|Ilal|Bennur|587111
Bagalkot|Bagalkot|Ingalagi|Benakatti|587115
Bagalkot|Bagalkot|Jadramakunti|Kadalimatti|587111
Bagalkot|Bagalkot|Kadalimatti|Kadalimatti|587111
Bagalkot|Bagalkot|Kadampur|Kadampur|587111
Bagalkot|Bagalkot|Kaladgi|Kaladagi|587204
Bagalkot|Bagalkot|Kalasakopp|Chikka Shellikeri|587204
Bagalkot|Bagalkot|Kesanur|Murnal|587103
Bagalkot|Bagalkot|Khajjidoni|Khajidoni|587204
Bagalkot|Bagalkot|Kirasur|Bagavati|587111
Bagalkot|Bagalkot|Lavaleshavar|Kadalimatti|587111
Bagalkot|Bagalkot|Mallapur|Bevinamatti S H|587111
Bagalkot|Bagalkot|Manahalli|Hosur|587207
Bagalkot|Bagalkot|Mankani|Sutagundar|587207
Bagalkot|Bagalkot|Mannikatti|Benakatti|587111
Bagalkot|Bagalkot|Mastihal|Rampur|587207
Bagalkot|Bagalkot|Muchakhandi|Neeralkeri|587111
Bagalkot|Bagalkot|Mudapaljivi|Kadalimatti|587111
Bagalkot|Bagalkot|Mudavinkopp|Nainegalli|587207
Bagalkot|Bagalkot|Mugalalli|Mugalolli|587111
Bagalkot|Bagalkot|Muranal|Murnal|587103
Bagalkot|Bagalkot|Muttatti|Hire Gulbal|587207
Bagalkot|Bagalkot|Nagaral|Hosur|587207
Bagalkot|Bagalkot|Nagasampagi|Hosur|587207
Bagalkot|Bagalkot|Nainegali|Nainegalli|587207
Bagalkot|Bagalkot|Nakargundi|Kadampur|587116
Bagalkot|Bagalkot|Neelanagar|Neelanagar|587120
Bagalkot|Bagalkot|Niralkeri|Neeralkeri|587111
Bagalkot|Bagalkot|Rampur|Rampur|587207
Bagalkot|Bagalkot|Salagundi|Kadampur|587111
Bagalkot|Bagalkot|Sangapur|Bel Kerur|587115
Bagalkot|Bagalkot|Sangondi|Mugalolli|587111
Bagalkot|Bagalkot|Sharadal|Khajidoni|587204
Bagalkot|Bagalkot|Sidnal|Kadampur|587111
Bagalkot|Bagalkot|Sigikeri|Sheegikeri|587111
Bagalkot|Bagalkot|Simikeri|Seemikeri|587103
Bagalkot|Bagalkot|Sindagi|Kadampur|587111
Bagalkot|Bagalkot|Siraguppi|Bennur|587116
Bagalkot|Bagalkot|Sirur|Shirur|587120
Bagalkot|Bagalkot|Sitimani|Hosur|587207
Bagalkot|Bagalkot|Sokanadgi|Devanal|587204
Bagalkot|Bagalkot|Sorakopp|Kadampur|587116
Bagalkot|Bagalkot|Sutagundar|Sutagundar|587207
Bagalkot|Bagalkot|Talagihal|Bennur|587111
Bagalkot|Bagalkot|Timmapur|Timmapur|587207
Bagalkot|Bagalkot|Tulasigeri|Tulasigeri|587204
Bagalkot|Bagalkot|Udagatti|Khajidoni|587204
Bagalkot|Bagalkot|Veerapur|Murnal|587103
Bagalkot|Bagalkot|Yadahalli|Yadahalli|587103
Bagalkot|Bagalkot|Yankachi|Kadampur|587111
Bagalkot|Bilgi|Algundi|Bilgi|1112.4 hectares
Bagalkot|Bilgi|Amalzari|Yadahalli|587121
Bagalkot|Bilgi|Anagawadi|Anagwadi|587116
Bagalkot|Bilgi|Arakeri|Arakeri|587116
Bagalkot|Bilgi|Badagandi|Badagandi|587116
Bagalkot|Bilgi|Badardinni|Honnihal|587116
Bagalkot|Bilgi|Badgi|Badagi|587117
Bagalkot|Bilgi|Ballur|Teggi|587117
Bagalkot|Bilgi|Bavalatti|Budihal Sh|587116
Bagalkot|Bilgi|Beerkabbi|Kandagal|587116
